shape,value
"POLYGON ((-99.75285714285715 30.342224489795917, -99.75061224489795 30.342224489795917, -99.75061224489795 30.351877551020408, -99.75285714285715 30.351877551020408, -99.75285714285715 30.342224489795917))",0.0003936662517665826
"POLYGON ((-99.75285714285715 30.351877551020408, -99.75061224489795 30.351877551020408, -99.75061224489795 30.3615306122449, -99.75285714285715 30.3615306122449, -99.75285714285715 30.351877551020408))",2.6204398329589133e-5
"POLYGON ((-99.75285714285715 30.3615306122449, -99.75061224489795 30.3615306122449, -99.75061224489795 30.37118367346939, -99.75285714285715 30.37118367346939, -99.75285714285715 30.3615306122449))",1.2726237540812843e-6
"POLYGON ((-99.75285714285715 30.37118367346939, -99.75061224489795 30.37118367346939, -99.75061224489795 30.38083673469388, -99.75285714285715 30.38083673469388, -99.75285714285715 30.37118367346939))",4.498845978167853e-8
"POLYGON ((-99.75285714285715 30.38083673469388, -99.75061224489795 30.38083673469388, -99.75061224489795 30.390489795918363, -99.75285714285715 30.390489795918363, -99.75285714285715 30.38083673469388))",1.1554875022310386e-9
"POLYGON ((-99.75285714285715 30.39048979591837, -99.75061224489795 30.39048979591837, -99.75061224489795 30.400142857142853, -99.75285714285715 30.400142857142853, -99.75285714285715 30.39048979591837))",2.7678260610894957e-11
"POLYGON ((-99.75285714285715 30.40014285714286, -99.75061224489795 30.40014285714286, -99.75061224489795 30.409795918367344, -99.75285714285715 30.409795918367344, -99.75285714285715 30.40014285714286))",1.062920386835409e-10
"POLYGON ((-99.75285714285715 30.40979591836735, -99.75061224489795 30.40979591836735, -99.75061224489795 30.419448979591834, -99.75285714285715 30.419448979591834, -99.75285714285715 30.40979591836735))",1.3060281145388835e-9
"POLYGON ((-99.75285714285715 30.41944897959184, -99.75061224489795 30.41944897959184, -99.75061224489795 30.429102040816325, -99.75285714285715 30.429102040816325, -99.75285714285715 30.41944897959184))",1.151266130977636e-8
"POLYGON ((-99.75285714285715 30.429102040816325, -99.75061224489795 30.429102040816325, -99.75061224489795 30.438755102040815, -99.75285714285715 30.438755102040815, -99.75285714285715 30.429102040816325))",7.239959655678327e-8
"POLYGON ((-99.75285714285715 30.438755102040815, -99.75061224489795 30.438755102040815, -99.75061224489795 30.448408163265306, -99.75285714285715 30.448408163265306, -99.75285714285715 30.438755102040815))",3.236985634370436e-7
"POLYGON ((-99.75285714285715 30.448408163265306, -99.75061224489795 30.448408163265306, -99.75061224489795 30.458061224489796, -99.75285714285715 30.458061224489796, -99.75285714285715 30.448408163265306))",1.0250394801062795e-6
"POLYGON ((-99.75285714285715 30.458061224489796, -99.75061224489795 30.458061224489796, -99.75061224489795 30.467714285714287, -99.75285714285715 30.467714285714287, -99.75285714285715 30.458061224489796))",2.290316752918417e-6
"POLYGON ((-99.75285714285715 30.467714285714287, -99.75061224489795 30.467714285714287, -99.75061224489795 30.477367346938777, -99.75285714285715 30.477367346938777, -99.75285714285715 30.467714285714287))",3.5992430458085602e-6
"POLYGON ((-99.75285714285715 30.477367346938777, -99.75061224489795 30.477367346938777, -99.75061224489795 30.48702040816326, -99.75285714285715 30.48702040816326, -99.75285714285715 30.477367346938777))",3.970025316700878e-6
"POLYGON ((-99.75285714285715 30.487020408163268, -99.75061224489795 30.487020408163268, -99.75061224489795 30.49667346938775, -99.75285714285715 30.49667346938775, -99.75285714285715 30.487020408163268))",3.0721058657933706e-6
"POLYGON ((-99.75285714285715 30.49667346938776, -99.75061224489795 30.49667346938776, -99.75061224489795 30.50632653061224, -99.75285714285715 30.50632653061224, -99.75285714285715 30.49667346938776))",1.6698163228750412e-6
"POLYGON ((-99.75061224489795 30.02367346938776, -99.74836734693878 30.02367346938776, -99.74836734693878 30.033326530612243, -99.75061224489795 30.033326530612243, -99.75061224489795 30.02367346938776))",16.41720736695722
"POLYGON ((-99.75061224489795 30.033326530612243, -99.74836734693878 30.033326530612243, -99.74836734693878 30.042979591836733, -99.75061224489795 30.042979591836733, -99.75061224489795 30.033326530612243))",60.08489847854432
"POLYGON ((-99.75061224489795 30.042979591836733, -99.74836734693878 30.042979591836733, -99.74836734693878 30.052632653061224, -99.75061224489795 30.052632653061224, -99.75061224489795 30.042979591836733))",254.48306173974314
"POLYGON ((-99.75061224489795 30.052632653061224, -99.74836734693878 30.052632653061224, -99.74836734693878 30.062285714285714, -99.75061224489795 30.062285714285714, -99.75061224489795 30.052632653061224))",108.1553528626069
"POLYGON ((-99.75061224489795 30.062285714285714, -99.74836734693878 30.062285714285714, -99.74836734693878 30.071938775510205, -99.75061224489795 30.071938775510205, -99.75061224489795 30.062285714285714))",29.94429082976274
"POLYGON ((-99.75061224489795 30.071938775510205, -99.74836734693878 30.071938775510205, -99.74836734693878 30.081591836734695, -99.75061224489795 30.081591836734695, -99.75061224489795 30.071938775510205))",7.646717531664435
"POLYGON ((-99.75061224489795 30.081591836734695, -99.74836734693878 30.081591836734695, -99.74836734693878 30.091244897959186, -99.75061224489795 30.091244897959186, -99.75061224489795 30.081591836734695))",1.602391902026165
"POLYGON ((-99.75061224489795 30.091244897959186, -99.74836734693878 30.091244897959186, -99.74836734693878 30.10089795918367, -99.75061224489795 30.10089795918367, -99.75061224489795 30.091244897959186))",0.26145871524237513
"POLYGON ((-99.75061224489795 30.100897959183676, -99.74836734693878 30.100897959183676, -99.74836734693878 30.11055102040816, -99.75061224489795 30.11055102040816, -99.75061224489795 30.100897959183676))",0.03236211589139407
"POLYGON ((-99.75061224489795 30.110551020408167, -99.74836734693878 30.110551020408167, -99.74836734693878 30.12020408163265, -99.75061224489795 30.12020408163265, -99.75061224489795 30.110551020408167))",0.0029942477694639186
"POLYGON ((-99.75061224489795 30.120204081632657, -99.74836734693878 30.120204081632657, -99.74836734693878 30.12985714285714, -99.75061224489795 30.12985714285714, -99.75061224489795 30.120204081632657))",0.00020509965191917013
"POLYGON ((-99.75061224489795 30.129857142857148, -99.74836734693878 30.129857142857148, -99.74836734693878 30.13951020408163, -99.75061224489795 30.13951020408163, -99.75061224489795 30.129857142857148))",1.0330556932484767e-5
"POLYGON ((-99.75061224489795 30.13951020408163, -99.74836734693878 30.13951020408163, -99.74836734693878 30.14916326530612, -99.75061224489795 30.14916326530612, -99.75061224489795 30.13951020408163))",3.80734823090576e-7
"POLYGON ((-99.75061224489795 30.14916326530612, -99.74836734693878 30.14916326530612, -99.74836734693878 30.158816326530612, -99.75061224489795 30.158816326530612, -99.75061224489795 30.14916326530612))",1.022973103797882e-8
"POLYGON ((-99.75061224489795 30.158816326530612, -99.74836734693878 30.158816326530612, -99.74836734693878 30.168469387755103, -99.75061224489795 30.168469387755103, -99.75061224489795 30.158816326530612))",2.1120261881615443e-10
"POLYGON ((-99.75061224489795 30.168469387755103, -99.74836734693878 30.168469387755103, -99.74836734693878 30.178122448979593, -99.75061224489795 30.178122448979593, -99.75061224489795 30.168469387755103))",6.362818842765365e-10
"POLYGON ((-99.75061224489795 30.178122448979593, -99.74836734693878 30.178122448979593, -99.74836734693878 30.187775510204084, -99.75061224489795 30.187775510204084, -99.75061224489795 30.178122448979593))",2.5504915408545075e-8
"POLYGON ((-99.75061224489795 30.187775510204084, -99.74836734693878 30.187775510204084, -99.74836734693878 30.197428571428567, -99.75061224489795 30.197428571428567, -99.75061224489795 30.187775510204084))",7.454541556169173e-7
"POLYGON ((-99.75061224489795 30.197428571428574, -99.74836734693878 30.197428571428574, -99.74836734693878 30.207081632653058, -99.75061224489795 30.207081632653058, -99.75061224489795 30.197428571428574))",1.5846218396349965e-5
"POLYGON ((-99.75061224489795 30.207081632653065, -99.74836734693878 30.207081632653065, -99.74836734693878 30.216734693877548, -99.75061224489795 30.216734693877548, -99.75061224489795 30.207081632653065))",0.00024548150559555775
"POLYGON ((-99.75061224489795 30.216734693877555, -99.74836734693878 30.216734693877555, -99.74836734693878 30.22638775510204, -99.75061224489795 30.22638775510204, -99.75061224489795 30.216734693877555))",0.002776728828428172
"POLYGON ((-99.75061224489795 30.226387755102046, -99.74836734693878 30.226387755102046, -99.74836734693878 30.23604081632653, -99.75061224489795 30.23604081632653, -99.75061224489795 30.226387755102046))",0.02296065068738129
"POLYGON ((-99.75061224489795 30.23604081632653, -99.74836734693878 30.23604081632653, -99.74836734693878 30.24569387755102, -99.75061224489795 30.24569387755102, -99.75061224489795 30.23604081632653))",0.13866093529818982
"POLYGON ((-99.75061224489795 30.24569387755102, -99.74836734693878 30.24569387755102, -99.74836734693878 30.25534693877551, -99.75061224489795 30.25534693877551, -99.75061224489795 30.24569387755102))",0.6078118704116805
"POLYGON ((-99.75061224489795 30.25534693877551, -99.74836734693878 30.25534693877551, -99.74836734693878 30.265, -99.75061224489795 30.265, -99.75061224489795 30.25534693877551))",1.8988383646645473
"POLYGON ((-99.75061224489795 30.265, -99.74836734693878 30.265, -99.74836734693878 30.27465306122449, -99.75061224489795 30.27465306122449, -99.75061224489795 30.265))",4.038159229803214
"POLYGON ((-99.75061224489795 30.27465306122449, -99.74836734693878 30.27465306122449, -99.74836734693878 30.28430612244898, -99.75061224489795 30.28430612244898, -99.75061224489795 30.27465306122449))",5.387651863392948
"POLYGON ((-99.75061224489795 30.28430612244898, -99.74836734693878 30.28430612244898, -99.74836734693878 30.293959183673465, -99.75061224489795 30.293959183673465, -99.75061224489795 30.28430612244898))",4.2684900395179595
"POLYGON ((-99.75061224489795 30.293959183673472, -99.74836734693878 30.293959183673472, -99.74836734693878 30.303612244897955, -99.75061224489795 30.303612244897955, -99.75061224489795 30.293959183673472))",2.1021573920685173
"POLYGON ((-99.75061224489795 30.303612244897963, -99.74836734693878 30.303612244897963, -99.74836734693878 30.313265306122446, -99.75061224489795 30.313265306122446, -99.75061224489795 30.303612244897963))",0.699541211835234
"POLYGON ((-99.75061224489795 30.313265306122453, -99.74836734693878 30.313265306122453, -99.74836734693878 30.322918367346936, -99.75061224489795 30.322918367346936, -99.75061224489795 30.313265306122453))",0.16536409498746407
"POLYGON ((-99.75061224489795 30.322918367346944, -99.74836734693878 30.322918367346944, -99.74836734693878 30.332571428571427, -99.75061224489795 30.332571428571427, -99.75061224489795 30.322918367346944))",0.02833925119948084
"POLYGON ((-99.75061224489795 30.332571428571427, -99.74836734693878 30.332571428571427, -99.74836734693878 30.342224489795917, -99.75061224489795 30.342224489795917, -99.75061224489795 30.332571428571427))",0.0035457456297417348
"POLYGON ((-99.75061224489795 30.342224489795917, -99.74836734693878 30.342224489795917, -99.74836734693878 30.351877551020408, -99.75061224489795 30.351877551020408, -99.75061224489795 30.342224489795917))",0.0003243235479294403
"POLYGON ((-99.75061224489795 30.351877551020408, -99.74836734693878 30.351877551020408, -99.74836734693878 30.3615306122449, -99.75061224489795 30.3615306122449, -99.75061224489795 30.351877551020408))",2.1664534369097455e-5
"POLYGON ((-99.75061224489795 30.3615306122449, -99.74836734693878 30.3615306122449, -99.74836734693878 30.37118367346939, -99.75061224489795 30.37118367346939, -99.75061224489795 30.3615306122449))",1.0548834965833166e-6
"POLYGON ((-99.75061224489795 30.37118367346939, -99.74836734693878 30.37118367346939, -99.74836734693878 30.38083673469388, -99.75061224489795 30.38083673469388, -99.75061224489795 30.37118367346939))",3.736462708599522e-8
"POLYGON ((-99.75061224489795 30.38083673469388, -99.74836734693878 30.38083673469388, -99.74836734693878 30.390489795918363, -99.75061224489795 30.390489795918363, -99.75061224489795 30.38083673469388))",9.610636158763123e-10
"POLYGON ((-99.75061224489795 30.39048979591837, -99.74836734693878 30.39048979591837, -99.74836734693878 30.400142857142853, -99.75061224489795 30.400142857142853, -99.75061224489795 30.39048979591837))",2.1264391197806783e-11
"POLYGON ((-99.75061224489795 30.40014285714286, -99.74836734693878 30.40014285714286, -99.74836734693878 30.409795918367344, -99.75061224489795 30.409795918367344, -99.75061224489795 30.40014285714286))",5.769123794957884e-11
"POLYGON ((-99.75061224489795 30.40979591836735, -99.74836734693878 30.40979591836735, -99.74836734693878 30.419448979591834, -99.75061224489795 30.419448979591834, -99.75061224489795 30.40979591836735))",7.059194509356426e-10
"POLYGON ((-99.75061224489795 30.41944897959184, -99.74836734693878 30.41944897959184, -99.74836734693878 30.429102040816325, -99.75061224489795 30.429102040816325, -99.75061224489795 30.41944897959184))",6.20488085041762e-9
"POLYGON ((-99.75061224489795 30.429102040816325, -99.74836734693878 30.429102040816325, -99.74836734693878 30.438755102040815, -99.75061224489795 30.438755102040815, -99.75061224489795 30.429102040816325))",3.890636006274553e-8
"POLYGON ((-99.75061224489795 30.438755102040815, -99.74836734693878 30.438755102040815, -99.74836734693878 30.448408163265306, -99.75061224489795 30.448408163265306, -99.75061224489795 30.438755102040815))",1.7345770665177092e-7
"POLYGON ((-99.75061224489795 30.448408163265306, -99.74836734693878 30.448408163265306, -99.74836734693878 30.458061224489796, -99.75061224489795 30.458061224489796, -99.75061224489795 30.448408163265306))",5.478955072418589e-7
"POLYGON ((-99.75061224489795 30.458061224489796, -99.74836734693878 30.458061224489796, -99.74836734693878 30.467714285714287, -99.75061224489795 30.467714285714287, -99.75061224489795 30.458061224489796))",1.221802033973936e-6
"POLYGON ((-99.75061224489795 30.467714285714287, -99.74836734693878 30.467714285714287, -99.74836734693878 30.477367346938777, -99.75061224489795 30.477367346938777, -99.75061224489795 30.467714285714287))",1.91782798355385e-6
"POLYGON ((-99.75061224489795 30.477367346938777, -99.74836734693878 30.477367346938777, -99.74836734693878 30.48702040816326, -99.75061224489795 30.48702040816326, -99.75061224489795 30.477367346938777))",2.1149443690431586e-6
